site_no,nwsli,cdec_id,cdec_station_name,usgs_station_name_xwalk,cdec_group,cdec_basin,county,nws_flood_stage_ft,crosswalk_source,crosswalk_note,cnrfc_channel,cnrfc_location,cnrfc_nickname,cnrfc_gage_class1,cnrfc_gage_class2
11120500,SJEC1,NA,NA,San Jose C Nr Goleta Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,San Jose Creek,Goleta,San Jose Creek - Goleta,river,other
11120520,SKVC1,NA,NA,San Pedro C A Goleta Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
11121900,GDXC1,NA,NA,Gibraltar Dam Div Weir A Gibraltar Dam Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
11122000,GBPC1,NA,NA,Santa Ynez R Ab Gibraltar Dam Nr Santa Barbara Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Santa Ynez River,Above Gibralter Dam,Santa Ynez River - Above Gibralter Dam,reservoir,reservoir
11123000,GBTC1,NA,NA,Santa Ynez R Bl Gibraltar Dam Nr Santa Barbara Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Santa Ynez River,Below Gibralter Dam,Santa Ynez River - Below Gibralter Dam,river,other
11123500,LLYC1,NA,NA,Santa Ynez R Bl Los Laurls Cyn Nr Snta Ynez Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Santa Ynez River,Los Laureles Canyon,Santa Ynez River - Los Laureles Canyon,river,other
11124500,SCCC1,NA,NA,Santa Cruz C Nr Santa Ynez Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Santa Cruz Creek,Santa Ynez,Santa Cruz Creek - Santa Ynez,river,other
11125600,HCCC1,NA,NA,Hilton Cyn C Nr Santa Ynez Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Hilton Canyon Creek,Santa Ynez,Hilton Canyon Creek - Santa Ynez,river,other
11126000,SYYC1,NA,NA,Santa Ynez R Nr Santa Ynez Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Santa Ynez River,Santa Ynez,Santa Ynez River - Santa Ynez,river,other
11128250,APDC1,NA,NA,Alamo Pintado C Nr Solvang Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Alamo Pintado Creek,Solvang,Alamo Pintado Creek - Solvang,river,other
11128300,ALSC1,NA,NA,Alisal Res Nr Solvang Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Alisal Creek,Alisal Reservoir,Alisal Creek - Alisal Reservoir,reservoir,reservoir
11128500,SVGC1,NA,NA,Santa Ynez R A Solvang Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Santa Ynez River,Solvang,Santa Ynez River - Solvang,river,other
11129800,ZCCC1,NA,NA,Zaca C Nr Buellton Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Zaca Creek,Buellton,Zaca Creek - Buellton,river,other
11132500,SLUC1,NA,NA,Salsipuedes C Nr Lompoc Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Salsipuedes Creek,Lompoc,Salsipuedes Creek - Lompoc,river,other
11133000,NRWC1,NA,NA,Santa Ynez R A Narrows Nr Lompoc Ca,NA,NA,NA,15,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Santa Ynez River,Narrows,Santa Ynez River - Narrows,river,forecast
11134000,SYRC1,NA,NA,Santa Ynez R A H St Nr Lompoc Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Santa Ynez River,Lompoc,Santa Ynez River - Lompoc,river,other
11135800,SISC1,NA,NA,San Antonio C A Los Alamos Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,San Antonio Creek,Los Alamos,San Antonio Creek - Los Alamos,river,other
11136100,NRCC1,NA,NA,San Antonio C Nr Casmalia Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,San Antonio Creek,Casmalia,San Antonio Creek - Casmalia,river,other
11136600,SCXC1,NA,NA,Santa Barbara Cyn C Nr Ventucopa Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Santa Barbara Canyon Creek,Ventucopa,Santa Barbara Canyon Creek - Ventucopa,river,other
11136800,CYBC1,NA,NA,Cuyama R Bl Buckhorn Cyn Nr Santa Maria Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Cuyama River,Buckhorn Canyon,Cuyama River - Buckhorn Canyon,river,other
11137900,HSAC1,NA,NA,Huasna R Nr Arroyo Grande Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Huasna River,Arroyo Grande,Huasna River - Arroyo Grande,river,other
11138500,SQQC1,NA,NA,Sisquoc R Nr Sisquoc Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
11140000,GARC1,GRY,Sisquoc River At Garey,Sisquoc R Nr Garey,Central Coast,Sisquoc R,Santa Barbara,16,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Sisquoc River,Garey,Sisquoc River - Garey,river,forecast
11140585,SUYC1,NA,NA,Santa Maria R A Suey Crossing Nr Santa Maria Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Santa Maria River,Suey Crossing,Santa Maria River - Suey Crossing,river,other
11141050,OCKC1,NA,NA,Orcutt C Nr Orcutt Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Orcutt Creek,Orcutt,Orcutt Creek - Orcutt,river,other
11141280,LZCC1,NA,NA,Lopez C Nr Arroyo Grande Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Lopez Creek,Arroyo Grande,Lopez Creek - Arroyo Grande,river,other
11143000,BSRC1,NA,NA,Big Sur R Nr Big Sur Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Big Sur River,Big Sur,Big Sur River - Big Sur,river,other
11143200,RDRC1,NA,NA,Carmel R A Robles Del Rio Ca,NA,NA,NA,8.5,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Carmel River,Robles Del Rio,Carmel River - Robles Del Rio,river,forecast
11143250,CMEC1,NA,NA,Carmel R Nr Carmel Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Carmel River,Carmel,Carmel River - Carmel,river,other
11147500,PRBC1,PAS,Salinas River At Paso Robles,Salinas R A Paso Robles Ca,Central Coast,Salinas R,San Luis Obispo,29,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Salinas River,Paso Robles,Salinas River - Paso Robles,river,forecast
11148500,ESRC1,EST,Estrella River Near Estrella,Estrella R Nr Estrella Ca,Central Coast,Salinas R,San Luis Obispo,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Estrella River,Estrella,Estrella River - Estrella,river,other
11148900,NBYC1,NA,NA,Nacimiento R Bl Sapaque C Nr Bryson Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Nacimiento River,Sapaque,Nacimiento River - Sapaque,river,other
11149400,SC1,NA,NA,Nacimiento R Bl Nacimiento Dam Nr Bradley Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
11149900,LWDC1,NA,NA,San Antonio R Nr Lockwood Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,San Antonio River,Lockwood,San Antonio River - Lockwood,river,other
11150500,BRDC1,BRA,Salinas River Near Bradley,Salinas R Nr Bradley Ca,Central Coast,Salinas R,Monterey,14,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Salinas River,Bradley,Salinas River - Bradley,river,forecast
11151300,KCYC1,NA,NA,San Lorenzo C Bl Bitterwater C Nr King City Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,San Lorenzo Creek,King City,San Lorenzo Creek - King City,river,other
11151700,SDDC1,NA,NA,Salinas R A Soledad Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Salinas River,Soledad,Salinas River - Soledad,river,other
11151870,ARRC1,NA,NA,Arroyo Seco Nr Greenfield Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Arroyo Seco,Greenfield,Arroyo Seco - Greenfield,river,other
11152000,SOLC1,ASS,Arroyo Seco Nr Soledad,Arroyo Seco Nr Soledad Ca,Central Coast,Salinas R,Monterey,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Arroyo Seco,Soledad,Arroyo Seco - Soledad,river,other
11152050,GRFC1,NA,NA,Arroyo Seco Bl Reliz C Nr Soledad Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Arroyo Seco,Below Reliz Creek,Arroyo Seco - Below Reliz Creek,river,other
11152300,CHLC1,NA,NA,Salinas R Nr Chualar Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Salinas River,Chualar,Salinas River - Chualar,river,other
11152500,SPRC1,SPR,Salinas River Near Spreckels,Salinas R Nr Spreckels Ca,Central Coast,Salinas R,Monterey,23,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Salinas River,Spreckels,Salinas River - Spreckels,river,forecast
11152650,RDSC1,NA,NA,Reclamation Ditch Nr Salinas Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Reclamation Ditch,Salinas,Reclamation Ditch - Salinas,river,other
11153000,PHOC1,NA,NA,Pacheco C Nr Dunneville Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Pacheco Creek,Dunneville,Pacheco Creek - Dunneville,river,other
11153650,LLGC1,NA,NA,Llagas C Nr Gilroy,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Llagas Creek,Gilroy,Llagas Creek - Gilroy,river,other
11156500,PIIC1,NA,NA,San Benito R Nr Willow Creek School Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,San Benito River,Willow Creek,San Benito River - Willow Creek,river,other
11157500,TESC1,NA,NA,Tres Pinos C Nr Tres Pinos Ca,NA,NA,NA,11.6,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Tres Pinos Creek,Tres Pinos,Tres Pinos Creek - Tres Pinos,river,other
11158600,HOSC1,SBH,San Benito R At Hwy 156 Near Hollister,San Benito R A Hwy 156 Nr Hollister Ca,Central Coast,San Benito R,San Benito,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,San Benito River,Hospital Rd Br Nr Hollister,San Benito River - Hospital Rd Br Nr Hollister,river,other
11159000,AROC1,CHT,Pajaro River At Chittenden,Pajaro R A Chittenden Ca,Central Coast,Pajaro R,Santa Cruz,32,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Pajaro River,Chittenden,Pajaro River - Chittenden,river,forecast
11159200,CCFC1,NA,NA,Corralitos C A Freedom Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Corralitos Creek,Freedom,Corralitos Creek - Freedom,river,other
11159500,PAJC1,NA,NA,Pajaro R A Watsonville Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Pajaro River,Watsonville,Pajaro River - Watsonville,river,other
11160000,SOQC1,NA,NA,Soquel C A Soquel Ca,NA,NA,NA,16,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Soquel Creek,Soquel,Soquel Creek - Soquel,river,other
11160500,BTEC1,NA,NA,San Lorenzo R A Big Trees Ca,NA,NA,NA,16.5,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,San Lorenzo River,Big Trees,San Lorenzo River - Big Trees,river,forecast
11161000,LRRC1,NA,NA,San Lorenzo R A Santa Cruz Ca,NA,NA,NA,20.6,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,San Lorenzo River,Santa Cruz,San Lorenzo River - Santa Cruz,river,other
11162500,PECC1,NA,NA,Pescadero C Nr Pescadero Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Pescadero Creek,Pescadero,Pescadero Creek - Pescadero,river,other
11162570,SXGC1,NA,NA,San Gregorio C A San Gregorio Ca,NA,NA,NA,17.7,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,San Gregorio Creek,San Gregorio,San Gregorio Creek - San Gregorio,river,other
11162618,PILC1,NA,NA,Pilarcitos Lk Nr Hillsborough Ca,NA,NA,NA,698,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Pilarcitos Creek,Pilarcitos Lake,Pilarcitos Creek - Pilarcitos Lake,reservoir,reservoir
11162620,HMOC1,NA,NA,Pilarcitos C Bl Stone Dam Nr Hillsborough Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Pilarcitos Creek,Below Stone Dam,Pilarcitos Creek - Below Stone Dam,river,other
11162630,HMNC1,NA,NA,Pilarcitos C A Half Moon Bay Ca,NA,NA,NA,9.1,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Pilarcitos Creek,Half Moon Bay,Pilarcitos Creek - Half Moon Bay,river,other
11162730,AREC1,NA,NA,San Andreas Lake A Dam Nr Millbrae Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
11162750,CSRC1,NA,NA,Lower Crystal Springs Res Nr San Mateo Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,San Mateo Creek,Crystal Springs Reservoir,San Mateo Creek - Crystal Springs Reservoir,reservoir,reservoir
11162753,MEDC1,NA,NA,San Mateo C Bl Lo Crystal Sp Res Nr San Mateo Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,San Mateo Creek,Below Lwr Crystal Spgs Rsvr,San Mateo Creek - Below Lwr Crystal Spgs Rsvr,river,other
11164500,SFCC1,NA,NA,San Francisquito C A Stanford University Ca,NA,NA,NA,10.6,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,San Francisquito Creek,Stanford University,San Francisquito Creek - Stanford University,river,other
11169025,GSJC1,GRJ,Guadalupe R Abv Hwy 101 At San Jose,Guadalupe R Abv Hwy 101 A San Jose Ca,San Francisco Bay,Guadalupe R,Santa Clara,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Guadalupe River,San Jose - US Highway 101,Guadalupe River - San Jose - US Highway 101,river,other
11169500,SOGC1,NA,NA,Saratoga C A Saratoga Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Saratoga Creek,Saratoga,Saratoga Creek - Saratoga,river,other
11169800,NRGC1,NA,NA,Coyote C Nr Gilroy Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Coyote Creek,Gilroy,Coyote Creek - Gilroy,river,other
11169860,RCCC1,NA,NA,Coyote C Bl Coyote Res Nr San Martin Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Coyote Creek,Below Coyote Reservoir,Coyote Creek - Below Coyote Reservoir,river,other
11172175,CMIC1,NA,NA,Coyote C Ab Hwy 237 A Milpitas Ca,NA,NA,NA,13,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Coyote Creek,Milpitas - Highway 237,Coyote Creek - Milpitas - Highway 237,river,other
11172945,MPTC1,NA,NA,Alameda C Ab Div Dam Nr Sunol Ca,NA,NA,NA,6,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Alameda Creek,Above Diversion Dam,Alameda Creek - Above Diversion Dam,river,other
11172955,ACBC1,NA,NA,Alameda C Bl Div Dam Nr Sunol Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Alameda Creek,Below Diversion Dam - Sunol,Alameda Creek - Below Diversion Dam - Sunol,river,other
11173200,AHOC1,NA,NA,Arroyo Hondo Nr San Jose Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Arroyo Hondo,San Jose,Arroyo Hondo - San Jose,river,other
11173490,CVQC1,NA,NA,Calaveras Reservoir Nr Sunol Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Arroyo Hondo,Calaveras Reservoir,Arroyo Hondo - Calaveras Reservoir,reservoir,reservoir
11173500,CAVC1,NA,NA,Calaveras C Nr Sunol Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Calaveras Creek,Sunol,Calaveras Creek - Sunol,river,other
11173575,AWEC1,NA,NA,Alameda C Bl Welch C Nr Sunol Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Alameda Creek,Sunol,Alameda Creek - Sunol,river,other
11173800,ICSC1,NA,NA,Indian C Nr Sunol Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Indian Creek,Sunol,Indian Creek - Sunol,river,other
11174000,ACSC1,NA,NA,San Antonio C Nr Sunol Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,San Antonio Creek,Sunol,San Antonio Creek - Sunol,river,other
11174600,ALQC1,NA,NA,Alamo Cn Nr Pleasanton Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Alamo Canal,Pleasanton,Alamo Canal - Pleasanton,river,other
11176400,YLEC1,NA,NA,Arroyo Valle Bl Lang Cyn Nr Livermore Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Arroyo Valle,Lang Canyon,Arroyo Valle - Lang Canyon,river,other
11176500,LVKC1,AVL,Arroyo Valle Nr Livermore,Arroyo Valle Nr Livermore Ca,San Francisco Bay,East Bay,Alameda,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Arroyo Valle,Livermore,Arroyo Valle - Livermore,river,other
11176900,ADLC1,NA,NA,Arroyo De La Laguna A Verona Ca,NA,NA,NA,15,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Arroyo De La Laguna,Verona,Arroyo De La Laguna - Verona,river,other
